comment_id,text,intent,sentiment
gen_04546,"kak pesen yang coklat, wa bentar",purchase_intent,neutral
gen_04547,"bang nitip yang putih kak, dm dong",purchase_intent,neutral
gen_04548,"min ambil yang item kak, kode 37",purchase_intent,neutral
gen_04549,"kak pesan yang navy, chat",purchase_intent,neutral
gen_04550,"bang beli yang abu2 kak, dm ya",purchase_intent,neutral
gen_04551,"kak nitip yang cream, kode 38",purchase_intent,neutral
gen_04552,"min order yang biru, udah wa",purchase_intent,neutral
gen_04553,"kak pesen yang coklat kak, dm",purchase_intent,neutral
gen_04554,"kak beli yang hijau kak, kode 39",purchase_intent,neutral
gen_04555,"min nitip yang item, lgsg dm",purchase_intent,positive
gen_04556,"kak pesan yang navy kak, wa",purchase_intent,neutral
gen_04557,"bang order yang abu2, chat bentar",purchase_intent,neutral
gen_04558,"kak ambil yang cream kak, kode 40",purchase_intent,neutral
gen_04559,"min beli yang biru, dm dong",purchase_intent,neutral
gen_04560,"kak pesen yang coklat kak, udah dm",purchase_intent,neutral
gen_04561,"bang nitip yang putih, wa aja",purchase_intent,neutral
gen_04562,"kak order yang hijau kak, kode 41",purchase_intent,neutral
gen_04563,"min ambil yang item, chat admin",purchase_intent,neutral
gen_04564,"kak pesan yang navy kak, dm ya",purchase_intent,neutral
gen_04565,"bang beli yang abu2 kak, udah wa",purchase_intent,neutral
gen_04566,"kak nitip yang cream, kode 42",purchase_intent,neutral
gen_04567,"min order yang biru kak, chat bentar",purchase_intent,neutral
gen_04568,"kak pesen yang coklat, dm",purchase_intent,neutral
gen_04569,"bang ambil yang putih kak, kode 43",purchase_intent,neutral
gen_04570,"kak beli yang hijau, wa",purchase_intent,neutral
gen_04571,"min nitip yang item kak, lgsg chat",purchase_intent,neutral
gen_04572,"kak pesan yang navy, kode 44",purchase_intent,neutral
gen_04573,"kak ambil yang cream, udah chat",purchase_intent,neutral
gen_04574,"min beli yang biru, kode 45",purchase_intent,neutral
gen_04575,"kak pesen yang coklat kak, dm ya",purchase_intent,neutral
gen_04576,"bang nitip yang putih, wa dong",purchase_intent,neutral
gen_04577,"kak order yang hijau, kode 46",purchase_intent,neutral
gen_04578,"min ambil yang item kak, chat admin",purchase_intent,neutral
gen_04579,"bang beli yang abu2, kode 47",purchase_intent,neutral
gen_04580,"kak nitip yang cream kak, dm",purchase_intent,neutral
gen_04581,"min order yang biru, chat bentar",purchase_intent,neutral
gen_04582,"kak pesen yang coklat, kode 48",purchase_intent,neutral
gen_04583,"bang ambil yang putih kak, wa aja",purchase_intent,neutral
gen_04584,"kak beli yang hijau, dm dong",purchase_intent,neutral
gen_04585,"min nitip yang item, kode 49",purchase_intent,neutral
gen_04586,"bang order yang abu2, udah dm",purchase_intent,neutral
gen_04587,"kak ambil yang cream kak, wa bentar",purchase_intent,positive
gen_04588,"min beli yang biru, kode 50",purchase_intent,neutral
gen_04589,"kak pesen yang coklat, udah wa",purchase_intent,neutral
gen_04590,"bang nitip yang putih, kode 51",purchase_intent,neutral
gen_04591,"kak order yang hijau kak, dm ya",purchase_intent,neutral
gen_04592,"min ambil yang item, chat",purchase_intent,neutral
gen_04593,"kak pesan yang navy, kode 52",purchase_intent,neutral
gen_04594,"bang beli yang abu2 kak, wa",purchase_intent,neutral
gen_04595,"kak nitip yang cream, udah chat",purchase_intent,negative
gen_04596,"min order yang biru kak, kode 53",purchase_intent,neutral
gen_04597,"bang ambil yang putih, wa aja",purchase_intent,neutral
gen_04598,"kak beli yang hijau, kode 54",purchase_intent,neutral
gen_04599,"min nitip yang item kak, chat admin",purchase_intent,neutral
gen_04600,"bang order yang abu2 kak, udah wa",purchase_intent,neutral
gen_04601,"kak ambil yang cream, kode 55",purchase_intent,neutral
gen_04602,"min beli yang biru kak, lgsg chat",purchase_intent,negative
gen_04603,"kak pesen yang coklat, udah dm",purchase_intent,neutral
gen_04604,"bang nitip yang putih, wa bentar",purchase_intent,neutral
gen_04605,"kak order yang hijau, kode 56",purchase_intent,neutral
gen_04606,"min ambil yang item kak, chat",purchase_intent,neutral
gen_04607,"bang beli yang abu2 kak, wa aja",purchase_intent,neutral
gen_04608,"kak nitip yang cream, kode 57",purchase_intent,neutral
gen_04609,"kak pesen yang coklat kak, chat admin",purchase_intent,neutral
gen_04610,"bang ambil yang putih, kode 58",purchase_intent,neutral
gen_04611,"kak beli yang hijau kak, dm dong",purchase_intent,neutral
gen_04612,"min nitip yang item, udah chat",purchase_intent,neutral
gen_04613,"kak pesan yang navy kak, kode 59",purchase_intent,neutral
gen_04614,"bang order yang abu2, dm",purchase_intent,neutral
gen_04615,"min beli yang biru, kode 60",purchase_intent,neutral
gen_04616,"bang nitip yang putih kak, udah dm",purchase_intent,neutral
gen_04617,"kak order yang hijau, kode 61",purchase_intent,neutral
gen_04618,"min ambil yang item kak, wa",purchase_intent,neutral
gen_04619,"kak pesan yang navy, dm dong",purchase_intent,neutral
gen_04620,"bang beli yang abu2 kak, chat admin",purchase_intent,neutral
gen_04621,"kak nitip yang cream, kode 62",purchase_intent,neutral
gen_04622,"min order yang biru kak, lgsg dm",purchase_intent,neutral
gen_04623,"bang ambil yang putih, kode 63",purchase_intent,neutral
gen_04624,"kak beli yang hijau kak, chat bentar",purchase_intent,neutral
gen_04625,"min nitip yang item, kode 64",purchase_intent,neutral
gen_04626,"kak pesan yang navy kak, wa aja",purchase_intent,neutral
gen_04627,"bang order yang abu2, dm ya",purchase_intent,positive
gen_04628,"kak ambil yang cream, kode 65",purchase_intent,neutral
gen_04629,﻿kak langsung aku checkout yang item ya,purchase_intent,neutral
gen_04630,"bang aku fix beli yang navy, jangan kehabisan",purchase_intent,neutral
gen_04631,"kak aku deal yang abu2, sekalian size 30",purchase_intent,neutral
gen_04632,"min aku booking yang cream, besok ambil",purchase_intent,neutral
gen_04633,"kak udah chat admin, mau bayar yang biru",purchase_intent,neutral
gen_04634,"bang aku ambil yang coklat, transfer ya",purchase_intent,neutral
gen_04635,"kak aku beli yang putih, 2, udah masuk keranjang",purchase_intent,neutral
gen_04636,"min aku order yang hijau, COD ya",purchase_intent,neutral
gen_04637,"kak aku pesen yang item, di chat tadi",purchase_intent,neutral
gen_04638,"bang aku beli yang navy, no. rek berapa",purchase_intent,neutral
gen_04639,"kak aku ambil yang abu2 kak, tarik duit dulu",purchase_intent,neutral
gen_04640,"min aku order yang cream, mie ayam dulu wkwk",purchase_intent,neutral
gen_04641,"kak aku checkout yang biru, voucher diskon",purchase_intent,neutral
gen_04642,"bang aku beli yang coklat, besok pagi transfer",purchase_intent,neutral
gen_04643,"kak aku nitip yang putih, kapan dikirim",purchase_intent,neutral
gen_04644,"min aku ambil yang hijau, tgl muda dulu",purchase_intent,neutral
gen_04645,"kak aku pesan yang item, udah transfer",purchase_intent,positive
gen_04646,"bang aku order yang navy, nitip temen",purchase_intent,neutral
gen_04647,"kak aku beli yang abu2, bayar belakangan ya?",purchase_intent,neutral
gen_04648,"min aku ambil yang cream, besok ke TKP",purchase_intent,neutral
gen_04649,"kak aku checkout yang biru kak, sms admin",purchase_intent,neutral
gen_04650,"bang aku nitip yang coklat, langsung chat",purchase_intent,neutral
gen_04651,"kak aku beli yang putih, kode pembayaran?",purchase_intent,neutral
gen_04652,"min aku order yang hijau, udah checkout",purchase_intent,neutral
gen_04653,"kak aku ambil yang item kak, dm admin",purchase_intent,neutral
gen_04654,"bang aku pesan yang navy, bayar sekarang",purchase_intent,neutral
gen_04655,"kak aku beli yang abu2 kak, sekalian ongkir",purchase_intent,neutral
gen_04656,"min aku order yang cream, chat admin bentar",purchase_intent,neutral
gen_04657,"kak aku nitip yang biru kak, transfer nanti",purchase_intent,neutral
gen_04658,"bang aku ambil yang coklat, tarik tunai",purchase_intent,neutral
gen_04659,"kak aku checkout yang putih, voucher lama",purchase_intent,neutral
gen_04660,"min aku pesen yang hijau kak, udah bayar",purchase_intent,neutral
gen_04661,"kak aku ambil yang item, nitip sama bapak",purchase_intent,neutral
gen_04662,"bang aku order yang navy kak, hari ini",purchase_intent,neutral
gen_04663,"kak aku beli yang abu2, udah chat tadi",purchase_intent,neutral
gen_04664,"min aku ambil yang cream kak, sampe hari minggu",purchase_intent,neutral
gen_04665,"kak aku pesan yang biru, senin transfer",purchase_intent,neutral
gen_04666,"bang aku nitip yang coklat kak, besok",purchase_intent,neutral
gen_04667,"kak aku order yang putih, minggu depan",purchase_intent,neutral
gen_04668,"min aku beli yang hijau, jam 2 siang",purchase_intent,neutral
gen_04669,"kak aku checkout yang item kak, malem",purchase_intent,neutral
gen_04670,"bang aku ambil yang navy, pagi besok",purchase_intent,neutral
gen_04671,"kak aku pesen yang abu2 kak, sore",purchase_intent,neutral
gen_04672,"min aku nitip yang cream, siang",purchase_intent,neutral
gen_04673,"kak aku beli yang biru kak, malam",purchase_intent,neutral
gen_04674,"bang aku order yang coklat, pagi",purchase_intent,neutral
gen_04675,"kak aku ambil yang putih kak, siang",purchase_intent,neutral
gen_04676,"min aku pesen yang hijau, sore",purchase_intent,neutral
gen_04677,"kak aku checkout yang item, malem",purchase_intent,neutral
gen_04678,"bang aku nitip yang navy kak, besok pagi",purchase_intent,negative
gen_04679,"kak aku beli yang abu2, besok sore",purchase_intent,neutral
gen_04680,"min aku order yang cream kak, besok malem",purchase_intent,neutral
gen_04681,"kak aku nitip yang biru, besok siang",purchase_intent,neutral
gen_04682,"bang aku ambil yang coklat kak, besok subuh",purchase_intent,neutral
gen_04683,"kak aku pesen yang putih, besok malam",purchase_intent,neutral
gen_04684,"min aku beli yang hijau kak, besok pagi",purchase_intent,neutral
gen_04685,"kak aku checkout yang item, minggu pagi",purchase_intent,neutral
gen_04686,"bang aku nitip yang navy, minggu sore",purchase_intent,neutral
gen_04687,"kak aku order yang abu2 kak, minggu siang",purchase_intent,neutral
gen_04688,"min aku ambil yang cream, minggu malem",purchase_intent,neutral
gen_04689,"kak aku pesen yang biru, minggu subuh",purchase_intent,neutral
gen_04690,"bang aku beli yang coklat kak, minggu dini hari",purchase_intent,neutral
gen_04691,"kak aku nitip yang putih, minggu pagi",purchase_intent,neutral
gen_04692,"min aku checkout yang hijau kak, minggu siang",purchase_intent,neutral
gen_04693,"kak aku ambil yang item, tanggal 1",purchase_intent,neutral
gen_04694,"bang aku order yang navy, tanggal 2",purchase_intent,neutral
gen_04695,"kak aku beli yang abu2 kak, tanggal 3",purchase_intent,neutral
gen_04696,"min aku pesen yang cream, tanggal 4",purchase_intent,neutral
gen_04697,"kak aku nitip yang biru, tanggal 5",purchase_intent,neutral
gen_04698,"bang aku ambil yang coklat kak, tanggal 6",purchase_intent,neutral
gen_04699,"kak aku order yang putih, tanggal 7",purchase_intent,neutral
gen_04700,"min aku beli yang hijau kak, tanggal 8",purchase_intent,neutral
gen_04701,"kak aku checkout yang item, tanggal 9",purchase_intent,neutral
gen_04702,"bang aku nitip yang navy, tanggal 10",purchase_intent,neutral
gen_04703,"kak aku pesen yang abu2 kak, tanggal 11",purchase_intent,negative
gen_04704,"min aku order yang cream, tanggal 12",purchase_intent,positive
gen_04705,"kak aku ambil yang biru, tanggal 13",purchase_intent,neutral
gen_04706,"bang aku beli yang coklat kak, tanggal 14",purchase_intent,neutral
gen_04707,"kak aku nitip yang putih, tanggal 15",purchase_intent,neutral
gen_04708,"min aku pesen yang hijau kak, tanggal 16",purchase_intent,neutral
gen_04709,"kak aku checkout yang item, tanggal 17",purchase_intent,neutral
gen_04710,"bang aku nitip yang navy kak, tanggal 18",purchase_intent,positive
gen_04711,"kak aku beli yang abu2, tanggal 19",purchase_intent,neutral
gen_04712,"min aku ambil yang cream kak, tanggal 20",purchase_intent,neutral
gen_04713,"kak aku order yang biru, tanggal 21",purchase_intent,neutral
gen_04714,"bang aku pesen yang coklat kak, tanggal 22",purchase_intent,neutral
gen_04715,"kak aku nitip yang putih, tanggal 23",purchase_intent,neutral
gen_04716,"min aku beli yang hijau kak, tanggal 24",purchase_intent,neutral
gen_04717,"kak aku checkout yang item, tanggal 25",purchase_intent,neutral
gen_04718,"bang aku ambil yang navy, tanggal 26",purchase_intent,neutral
gen_04719,"kak aku order yang abu2 kak, tanggal 27",purchase_intent,neutral
gen_04720,"min aku pesen yang cream, tanggal 28",purchase_intent,neutral
gen_04721,"kak aku nitip yang biru kak, tanggal 29",purchase_intent,neutral
gen_04722,"bang aku beli yang coklat, tanggal 30",purchase_intent,neutral
gen_04723,"kak aku ambil yang putih kak, tanggal 31",purchase_intent,neutral
gen_04724,"min aku checkout yang hijau, akhir bulan",purchase_intent,neutral
gen_04725,"kak aku pesen yang item, awal bulan",purchase_intent,neutral
gen_04726,"bang aku nitip yang navy kak, tengah bulan",purchase_intent,neutral
gen_04727,"kak aku beli yang abu2, akhir minggu",purchase_intent,neutral
gen_04728,"min aku ambil yang cream kak, akhir tahun",purchase_intent,neutral
gen_04729,"kak aku order yang biru, awal tahun",purchase_intent,neutral
gen_04730,"bang aku pesan yang coklat kak, pertengahan tahun",purchase_intent,neutral
gen_04731,"kak aku nitip yang putih, tahun depan",purchase_intent,neutral
gen_04732,"min aku beli yang hijau kak, tahun ini",purchase_intent,neutral
gen_04733,"kak aku checkout yang item, bulan depan",purchase_intent,neutral
gen_04734,"bang aku ambil yang navy kak, bulan ini",purchase_intent,neutral
gen_04735,"kak aku order yang abu2, minggu ini",purchase_intent,neutral
gen_04736,"min aku pesen yang cream kak, hari ini",purchase_intent,neutral
gen_04737,"kak aku nitip yang biru, jam ini",purchase_intent,neutral
gen_04738,"bang aku beli yang coklat kak, detik ini",purchase_intent,neutral
gen_04739,"kak aku ambil yang putih, sekarang",purchase_intent,neutral
gen_04740,"min aku checkout yang hijau kak, langsung",purchase_intent,neutral
gen_04741,"kak aku pesen yang item, gas",purchase_intent,positive
gen_04742,"bang aku nitip yang navy, cus",purchase_intent,neutral
gen_04743,"kak aku beli yang abu2 kak, charging",purchase_intent,neutral
gen_04744,"min aku order yang cream, bentar lagi",purchase_intent,neutral
gen_04745,"kak aku ambil yang biru, udah",purchase_intent,neutral
gen_04746,"bang aku pesan yang coklat kak, fix",purchase_intent,neutral
gen_04747,"kak aku nitip yang putih, semoga cepat",purchase_intent,negative
gen_04748,"min aku beli yang hijau kak, insyaallah",purchase_intent,neutral
gen_04749,"kak aku checkout yang item, amin",purchase_intent,neutral
gen_04750,"bang aku ambil yang navy kak, dah",purchase_intent,neutral
gen_04751,"kak aku order yang abu2, yow",purchase_intent,neutral
gen_04752,"min aku pesen yang cream kak, wkwk",purchase_intent,neutral
gen_04753,"kak aku nitip yang biru, santuy",purchase_intent,neutral
gen_04754,"bang aku beli yang coklat kak, gws",purchase_intent,neutral
gen_04755,"kak aku ambil yang putih, siap",purchase_intent,neutral
gen_04756,"min aku checkout yang hijau kak, mantap",purchase_intent,neutral
gen_04757,"kak aku pesen yang item, sip",purchase_intent,positive
gen_04758,"bang aku nitip yang navy kak, gaskeun",purchase_intent,neutral
gen_04759,"kak aku beli yang abu2, segera",purchase_intent,neutral
gen_04760,"min aku order yang cream kak, dah mau",purchase_intent,neutral
gen_04761,"kak aku ambil yang biru, gaspol",purchase_intent,negative
gen_04762,"bang aku pesan yang coklat kak, aman",purchase_intent,neutral
gen_04763,"kak aku nitip yang putih, joss",purchase_intent,neutral
gen_04764,"min aku beli yang hijau kak, top",purchase_intent,neutral
gen_04765,"kak aku checkout yang item, ok",purchase_intent,neutral
gen_04766,"bang aku ambil yang navy kak, sip deh",purchase_intent,neutral
gen_04767,"kak aku order yang abu2, gas aja",purchase_intent,neutral
gen_04768,"min aku pesen yang cream kak, langsung gas",purchase_intent,neutral
gen_04769,"kak aku nitip yang biru, serius",purchase_intent,neutral
gen_04770,"bang aku beli yang coklat kak, garansi",purchase_intent,neutral
gen_04771,"kak aku ambil yang putih, deal",purchase_intent,neutral
gen_04772,"min aku checkout yang hijau kak, mantul",purchase_intent,neutral
gen_04773,"kak aku pesen yang item, cakep",purchase_intent,neutral
gen_04774,"bang aku nitip yang navy kak, keren",purchase_intent,neutral
gen_04775,"kak aku beli yang abu2, resmi",purchase_intent,neutral
gen_04776,"min aku order yang cream kak, amanah",purchase_intent,neutral
gen_04777,"kak aku ambil yang biru, trusted",purchase_intent,neutral
gen_04778,"bang aku pesan yang coklat kak, dapet",purchase_intent,neutral
gen_04779,"kak aku nitip yang putih, jadi",purchase_intent,neutral
gen_04780,"min aku beli yang hijau kak, jadi minggu ini",purchase_intent,neutral
gen_04781,"kak aku checkout yang item, jadi bulan ini",purchase_intent,neutral
gen_04782,"bang aku ambil yang navy kak, jadi hari ini",purchase_intent,neutral
